train w/Cyclical
0.039296407252550125
14.256620407104492
0.0022458157036453485
0.0016271410277113318
0.0015713133616372943
0.0013440456241369247
0.0014149948256090283
0.001512317219749093
0.0014915821375325322
0.0014979897532612085
0.000273498531896621
0.0003893949033226818
0.0004979069926775992
0.0005959741538390517
0.0006828929181210697
0.01808289624750614
0.0010736414697021246
0.0009858546545729041
0.01544196717441082
0.014165940694510937
0.0004146718711126596
0.013380142860114574
0.0006223911768756807
0.0005862365360371768
0.013164723291993141
0.012300785630941391
0.011920519173145294
0.011473545804619789
0.0012972336262464523
0.011396976187825203
0.010662447661161423
0.010344901122152805
0.009884575381875038
0.009555092081427574
0.009295495226979256
0.009061603806912899
0.008917865343391895
0.008811029605567455
0.008724094368517399
0.008575032465159893
0.00794479250907898
0.007730325683951378
0.007666632998734713
0.00750483525916934
0.0076234666630625725
0.007534308824688196
0.007670388091355562
0.007535586133599281
0.007404365111142397
0.007337035145610571
0.007222727872431278
0.006735894363373518
0.00665047625079751
0.006454026326537132
0.006514027249068022
0.006517999339848757
0.006759233307093382
0.006538687273859978
0.006556737702339888
0.006830383092164993
0.006049341522157192
0.005949269514530897
0.005897609982639551
0.005866509862244129
0.005945421289652586
0.005920522380620241
0.005941159091889858
0.0059886472299695015
0.005957945715636015
0.006007835268974304
